item_id,id,date,mean
201. 진미파라곤 앞,st-46,2021-12-02T00:09:00Z,7.8522984551786
201. 진미파라곤 앞,st-46,2021-12-02T00:10:00Z,7.629840042592078
201. 진미파라곤 앞,st-46,2021-12-02T00:11:00Z,7.847319005749054
201. 진미파라곤 앞,st-46,2021-12-02T00:12:00Z,7.884723527629824
201. 진미파라곤 앞,st-46,2021-12-02T00:13:00Z,8.015879054096208
201. 진미파라곤 앞,st-46,2021-12-02T00:14:00Z,7.938019292639586
201. 진미파라곤 앞,st-46,2021-12-02T00:15:00Z,8.06845243951676
201. 진미파라곤 앞,st-46,2021-12-02T00:16:00Z,7.883076714759949
201. 진미파라곤 앞,st-46,2021-12-02T00:17:00Z,8.130151882217845
201. 진미파라곤 앞,st-46,2021-12-02T00:18:00Z,8.213352861953929
201. 진미파라곤 앞,st-46,2021-12-02T00:19:00Z,7.6151918512136545
201. 진미파라곤 앞,st-46,2021-12-02T00:20:00Z,8.014432566910825
201. 진미파라곤 앞,st-46,2021-12-02T00:21:00Z,8.119476890439753
201. 진미파라곤 앞,st-46,2021-12-02T00:22:00Z,8.120204663812581
201. 진미파라곤 앞,st-46,2021-12-02T00:23:00Z,8.068468481471307
201. 진미파라곤 앞,st-46,2021-12-02T00:24:00Z,8.25243075195233
201. 진미파라곤 앞,st-46,2021-12-02T00:25:00Z,8.2920396955346
201. 진미파라곤 앞,st-46,2021-12-02T00:26:00Z,8.096233599441918
201. 진미파라곤 앞,st-46,2021-12-02T00:27:00Z,8.197367911227499
201. 진미파라곤 앞,st-46,2021-12-02T00:28:00Z,8.233930861577491
201. 진미파라곤 앞,st-46,2021-12-02T00:29:00Z,8.39377717840646
201. 진미파라곤 앞,st-46,2021-12-02T00:30:00Z,8.249719331708633
201. 진미파라곤 앞,st-46,2021-12-02T00:31:00Z,8.462751564370867
201. 진미파라곤 앞,st-46,2021-12-02T00:32:00Z,8.057701960412183
201. 진미파라곤 앞,st-46,2021-12-02T00:33:00Z,8.136758298821654
201. 진미파라곤 앞,st-46,2021-12-02T00:34:00Z,7.984182022980633
201. 진미파라곤 앞,st-46,2021-12-02T00:35:00Z,8.01950643511109
201. 진미파라곤 앞,st-46,2021-12-02T00:36:00Z,8.109833299902265
201. 진미파라곤 앞,st-46,2021-12-02T00:37:00Z,8.064101702247141
201. 진미파라곤 앞,st-46,2021-12-02T00:38:00Z,7.9570422129003795
201. 진미파라곤 앞,st-46,2021-12-02T00:39:00Z,8.046579445011648
201. 진미파라곤 앞,st-46,2021-12-02T00:40:00Z,8.031141489462582
201. 진미파라곤 앞,st-46,2021-12-02T00:41:00Z,7.9399502489713605
201. 진미파라곤 앞,st-46,2021-12-02T00:42:00Z,7.865196521868796
201. 진미파라곤 앞,st-46,2021-12-02T00:43:00Z,7.763668747817714
201. 진미파라곤 앞,st-46,2021-12-02T00:44:00Z,7.627742323901397
201. 진미파라곤 앞,st-46,2021-12-02T00:45:00Z,7.755852266948543
201. 진미파라곤 앞,st-46,2021-12-02T00:46:00Z,7.879152915253686
201. 진미파라곤 앞,st-46,2021-12-02T00:47:00Z,7.637303527122437
201. 진미파라곤 앞,st-46,2021-12-02T00:48:00Z,7.612156607492913
