item_id,id,date,mean
206. kbs 앞,st-53,2021-12-02T00:09:00Z,22.976606547784908
206. kbs 앞,st-53,2021-12-02T00:10:00Z,22.346391866685238
206. kbs 앞,st-53,2021-12-02T00:11:00Z,23.289557728982068
206. kbs 앞,st-53,2021-12-02T00:12:00Z,23.150923977587478
206. kbs 앞,st-53,2021-12-02T00:13:00Z,23.4731593658811
206. kbs 앞,st-53,2021-12-02T00:14:00Z,22.773239623277547
206. kbs 앞,st-53,2021-12-02T00:15:00Z,23.1064214282316
206. kbs 앞,st-53,2021-12-02T00:16:00Z,22.80776191400762
206. kbs 앞,st-53,2021-12-02T00:17:00Z,22.768982952286862
206. kbs 앞,st-53,2021-12-02T00:18:00Z,23.00086662686899
206. kbs 앞,st-53,2021-12-02T00:19:00Z,22.608030541227052
206. kbs 앞,st-53,2021-12-02T00:20:00Z,22.874457804702168
206. kbs 앞,st-53,2021-12-02T00:21:00Z,23.243042633746473
206. kbs 앞,st-53,2021-12-02T00:22:00Z,22.90912457038832
206. kbs 앞,st-53,2021-12-02T00:23:00Z,23.03842786073564
206. kbs 앞,st-53,2021-12-02T00:24:00Z,22.95839014483459
206. kbs 앞,st-53,2021-12-02T00:25:00Z,23.195106344160592
206. kbs 앞,st-53,2021-12-02T00:26:00Z,23.11568457722179
206. kbs 앞,st-53,2021-12-02T00:27:00Z,23.11820413303183
206. kbs 앞,st-53,2021-12-02T00:28:00Z,23.47268632515353
206. kbs 앞,st-53,2021-12-02T00:29:00Z,23.89012395920294
206. kbs 앞,st-53,2021-12-02T00:30:00Z,23.75073842774914
206. kbs 앞,st-53,2021-12-02T00:31:00Z,24.061165406654663
206. kbs 앞,st-53,2021-12-02T00:32:00Z,23.227374769673446
206. kbs 앞,st-53,2021-12-02T00:33:00Z,23.440145628354323
206. kbs 앞,st-53,2021-12-02T00:34:00Z,22.80835456982264
206. kbs 앞,st-53,2021-12-02T00:35:00Z,22.964483400685292
206. kbs 앞,st-53,2021-12-02T00:36:00Z,23.25107356380442
206. kbs 앞,st-53,2021-12-02T00:37:00Z,23.046846485720042
206. kbs 앞,st-53,2021-12-02T00:38:00Z,22.876968827217983
206. kbs 앞,st-53,2021-12-02T00:39:00Z,23.41794837231648
206. kbs 앞,st-53,2021-12-02T00:40:00Z,23.47176553431954
206. kbs 앞,st-53,2021-12-02T00:41:00Z,23.016892862882884
