item_id,id,date,mean
202. 국민일보 앞,st-47,2021-12-02T00:09:00Z,11.735363036217192
202. 국민일보 앞,st-47,2021-12-02T00:10:00Z,12.643447708848777
202. 국민일보 앞,st-47,2021-12-02T00:11:00Z,11.961180699842771
202. 국민일보 앞,st-47,2021-12-02T00:12:00Z,12.047225025460667
202. 국민일보 앞,st-47,2021-12-02T00:13:00Z,11.756137570069068
202. 국민일보 앞,st-47,2021-12-02T00:14:00Z,11.822806633823513
202. 국민일보 앞,st-47,2021-12-02T00:15:00Z,12.441945293268118
202. 국민일보 앞,st-47,2021-12-02T00:16:00Z,12.59291363736195
202. 국민일보 앞,st-47,2021-12-02T00:17:00Z,11.72487461165797
202. 국민일보 앞,st-47,2021-12-02T00:18:00Z,12.196764411742446
202. 국민일보 앞,st-47,2021-12-02T00:19:00Z,11.301872333605871
202. 국민일보 앞,st-47,2021-12-02T00:20:00Z,11.29530754200827
202. 국민일보 앞,st-47,2021-12-02T00:21:00Z,11.246133064080084
202. 국민일보 앞,st-47,2021-12-02T00:22:00Z,11.375362943228602
202. 국민일보 앞,st-47,2021-12-02T00:23:00Z,11.855945486647837
202. 국민일보 앞,st-47,2021-12-02T00:24:00Z,12.55548881067955
202. 국민일보 앞,st-47,2021-12-02T00:25:00Z,12.031906420122311
202. 국민일보 앞,st-47,2021-12-02T00:26:00Z,11.854987045152454
202. 국민일보 앞,st-47,2021-12-02T00:27:00Z,12.486871665934338
202. 국민일보 앞,st-47,2021-12-02T00:28:00Z,12.276746542126237
202. 국민일보 앞,st-47,2021-12-02T00:29:00Z,11.956572608192943
202. 국민일보 앞,st-47,2021-12-02T00:30:00Z,11.59659592204637
202. 국민일보 앞,st-47,2021-12-02T00:31:00Z,11.747879202695078
202. 국민일보 앞,st-47,2021-12-02T00:32:00Z,12.459136201711523
202. 국민일보 앞,st-47,2021-12-02T00:33:00Z,11.482419958208803
202. 국민일보 앞,st-47,2021-12-02T00:34:00Z,11.28352717474265
202. 국민일보 앞,st-47,2021-12-02T00:35:00Z,11.587724309000391
202. 국민일보 앞,st-47,2021-12-02T00:36:00Z,12.030577520900351
202. 국민일보 앞,st-47,2021-12-02T00:37:00Z,11.465706374664892
202. 국민일보 앞,st-47,2021-12-02T00:38:00Z,11.173273986823427
202. 국민일보 앞,st-47,2021-12-02T00:39:00Z,11.433324301272483
202. 국민일보 앞,st-47,2021-12-02T00:40:00Z,10.825375428870133
202. 국민일보 앞,st-47,2021-12-02T00:41:00Z,11.259902358222782
202. 국민일보 앞,st-47,2021-12-02T00:42:00Z,10.806492958122416
202. 국민일보 앞,st-47,2021-12-02T00:43:00Z,10.73766428785201
202. 국민일보 앞,st-47,2021-12-02T00:44:00Z,10.90147454980605
202. 국민일보 앞,st-47,2021-12-02T00:45:00Z,11.45793544005052
202. 국민일보 앞,st-47,2021-12-02T00:46:00Z,11.055150550294243
202. 국민일보 앞,st-47,2021-12-02T00:47:00Z,10.902356046643273
202. 국민일보 앞,st-47,2021-12-02T00:48:00Z,11.260725336149275
202. 국민일보 앞,st-47,2021-12-02T00:49:00Z,11.261715601070577
202. 국민일보 앞,st-47,2021-12-02T00:50:00Z,11.13804420260881
202. 국민일보 앞,st-47,2021-12-02T00:51:00Z,11.22242419390475
202. 국민일보 앞,st-47,2021-12-02T00:52:00Z,10.403327218237912
202. 국민일보 앞,st-47,2021-12-02T00:53:00Z,10.093801073303105
202. 국민일보 앞,st-47,2021-12-02T00:54:00Z,11.054259618352688
202. 국민일보 앞,st-47,2021-12-02T00:55:00Z,11.085592994923232
202. 국민일보 앞,st-47,2021-12-02T00:56:00Z,11.692457896507461
202. 국민일보 앞,st-47,2021-12-02T00:57:00Z,10.319230101489254
202. 국민일보 앞,st-47,2021-12-02T00:58:00Z,11.138690152902086
202. 국민일보 앞,st-47,2021-12-02T00:59:00Z,10.553959923431517
202. 국민일보 앞,st-47,2021-12-02T01:00:00Z,10.49403984155347
202. 국민일보 앞,st-47,2021-12-02T01:01:00Z,10.252031938991706
