item_id,id,date,mean
207. 여의나루역 1번출구 앞,st-73,2021-12-02T00:09:00Z,33.11136093878989
207. 여의나루역 1번출구 앞,st-73,2021-12-02T00:10:00Z,33.429804362000795
207. 여의나루역 1번출구 앞,st-73,2021-12-02T00:11:00Z,33.318067426388104
207. 여의나루역 1번출구 앞,st-73,2021-12-02T00:12:00Z,33.56663358358486
207. 여의나루역 1번출구 앞,st-73,2021-12-02T00:13:00Z,33.43743661018385
207. 여의나루역 1번출구 앞,st-73,2021-12-02T00:14:00Z,33.3121477618055
207. 여의나루역 1번출구 앞,st-73,2021-12-02T00:15:00Z,33.338511528747276
207. 여의나루역 1번출구 앞,st-73,2021-12-02T00:16:00Z,33.39627531256809
207. 여의나루역 1번출구 앞,st-73,2021-12-02T00:17:00Z,33.22813821460643
207. 여의나루역 1번출구 앞,st-73,2021-12-02T00:18:00Z,33.04769074808038
207. 여의나루역 1번출구 앞,st-73,2021-12-02T00:19:00Z,33.4380980796179
207. 여의나루역 1번출구 앞,st-73,2021-12-02T00:20:00Z,33.479399468229914
207. 여의나루역 1번출구 앞,st-73,2021-12-02T00:21:00Z,33.80421450959686
207. 여의나루역 1번출구 앞,st-73,2021-12-02T00:22:00Z,33.76537575992269
207. 여의나루역 1번출구 앞,st-73,2021-12-02T00:23:00Z,33.92575083737378
207. 여의나루역 1번출구 앞,st-73,2021-12-02T00:24:00Z,33.535023590203956
207. 여의나루역 1번출구 앞,st-73,2021-12-02T00:25:00Z,33.58339888874181
207. 여의나루역 1번출구 앞,st-73,2021-12-02T00:26:00Z,33.556811121854885
207. 여의나루역 1번출구 앞,st-73,2021-12-02T00:27:00Z,33.54140863204039
207. 여의나루역 1번출구 앞,st-73,2021-12-02T00:28:00Z,33.99653641552133
207. 여의나루역 1번출구 앞,st-73,2021-12-02T00:29:00Z,33.81434551161816
207. 여의나루역 1번출구 앞,st-73,2021-12-02T00:30:00Z,33.496295798763086
207. 여의나루역 1번출구 앞,st-73,2021-12-02T00:31:00Z,33.74243258789392
207. 여의나루역 1번출구 앞,st-73,2021-12-02T00:32:00Z,33.368341033988635
207. 여의나루역 1번출구 앞,st-73,2021-12-02T00:33:00Z,33.392552527755285
