item_id,id,date,mean
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:09:00Z,9.748429697720422
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:10:00Z,9.431212973938443
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:11:00Z,9.471695710610936
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:12:00Z,9.455389618075454
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:13:00Z,9.420982897600883
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:14:00Z,9.506266163933075
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:15:00Z,9.671135136594067
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:16:00Z,9.495003536424337
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:17:00Z,9.581299819235497
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:18:00Z,9.659278916855515
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:19:00Z,9.229418955092006
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:20:00Z,9.428594142143854
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:21:00Z,9.451043467365823
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:22:00Z,9.579833458629146
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:23:00Z,9.558986827858986
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:24:00Z,9.762893481656903
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:25:00Z,9.864402954638344
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:26:00Z,9.407432334756363
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:27:00Z,9.614343687194255
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:28:00Z,9.685403395419092
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:29:00Z,9.605179833372747
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:30:00Z,9.630569920782465
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:31:00Z,9.587050124250428
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:32:00Z,9.420694280567599
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:33:00Z,9.629457897701892
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:34:00Z,9.637503086507936
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:35:00Z,9.656111619876679
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:36:00Z,9.605553994416747
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:37:00Z,9.470664063896253
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:38:00Z,9.502061317449872
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:39:00Z,9.397775493715287
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:40:00Z,9.439256163916133
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:41:00Z,9.53227227839139
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:42:00Z,9.403139269457379
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:43:00Z,9.23791238792057
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:44:00Z,9.311880801944511
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:45:00Z,9.53517469553086
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:46:00Z,9.605535208681857
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:47:00Z,9.50631438248729
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:48:00Z,9.638077892848658
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:49:00Z,9.446031621605501
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:50:00Z,9.468003764717775
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:51:00Z,9.44521348122303
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:52:00Z,9.477218028406089
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:53:00Z,9.40407627272074
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:54:00Z,9.540266400049953
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:55:00Z,9.467880285472509
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:56:00Z,9.607446706136606
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:57:00Z,9.534083081265111
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:58:00Z,9.703647982169986
211. 여의도역 4번출구 옆,st-57,2021-12-02T00:59:00Z,9.556081363603571
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:00:00Z,9.602670899710892
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:01:00Z,9.233121778687249
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:02:00Z,9.354590566784854
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:03:00Z,9.487099637219378
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:04:00Z,8.832260404701344
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:05:00Z,8.679928895588436
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:06:00Z,9.230007098707464
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:07:00Z,9.06719793989912
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:08:00Z,9.16892496307174
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:09:00Z,9.089350476202764
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:10:00Z,9.225315520065736
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:11:00Z,9.223137823627422
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:12:00Z,9.161243059902178
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:13:00Z,9.415094269569307
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:14:00Z,8.938033395302256
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:15:00Z,8.734093341282822
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:16:00Z,9.151431181904217
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:17:00Z,9.038518636571833
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:18:00Z,8.028259446362187
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:19:00Z,7.463913248333002
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:20:00Z,8.681213157171722
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:21:00Z,9.133957348714556
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:22:00Z,9.225902687643442
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:23:00Z,8.993372437312452
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:24:00Z,8.95396465308195
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:25:00Z,9.119993518448187
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:26:00Z,9.16957499715039
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:27:00Z,9.08778262495346
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:28:00Z,9.241826001961476
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:29:00Z,9.157122096976034
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:30:00Z,9.11305722676674
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:31:00Z,9.307042699136106
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:32:00Z,9.335470243645625
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:33:00Z,9.355572842142863
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:34:00Z,8.613574455392563
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:35:00Z,9.584503115195663
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:36:00Z,9.556284245312618
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:37:00Z,9.255952769713646
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:38:00Z,9.393014788427044
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:39:00Z,9.46662404691724
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:40:00Z,9.461944326655647
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:41:00Z,8.97374482187936
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:42:00Z,9.486498110018301
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:43:00Z,9.460632585538498
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:44:00Z,9.651112505795803
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:45:00Z,8.68337306506578
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:46:00Z,9.688058273231475
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:47:00Z,8.972893517877017
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:48:00Z,8.728468637741667
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:49:00Z,9.264080299218168
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:50:00Z,10.115053663224213
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:51:00Z,9.649103276944754
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:52:00Z,9.412952301593872
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:53:00Z,10.243564141957322
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:54:00Z,10.313201141256528
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:55:00Z,10.328661299537577
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:56:00Z,10.467036657457133
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:57:00Z,9.876149935978882
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:58:00Z,9.855498413160827
211. 여의도역 4번출구 옆,st-57,2021-12-02T01:59:00Z,9.976693039086834
211. 여의도역 4번출구 옆,st-57,2021-12-02T02:00:00Z,10.05733726673945
211. 여의도역 4번출구 옆,st-57,2021-12-02T02:01:00Z,9.804481794193736
211. 여의도역 4번출구 옆,st-57,2021-12-02T02:02:00Z,9.820247667765747
211. 여의도역 4번출구 옆,st-57,2021-12-02T02:03:00Z,9.830795563155274
211. 여의도역 4번출구 옆,st-57,2021-12-02T02:04:00Z,10.03306675900948
211. 여의도역 4번출구 옆,st-57,2021-12-02T02:05:00Z,10.69128967757423
211. 여의도역 4번출구 옆,st-57,2021-12-02T02:06:00Z,10.358448775411034
211. 여의도역 4번출구 옆,st-57,2021-12-02T02:07:00Z,9.961447442632181
211. 여의도역 4번출구 옆,st-57,2021-12-02T02:08:00Z,10.42085765028725
211. 여의도역 4번출구 옆,st-57,2021-12-02T02:09:00Z,10.221033262424156
211. 여의도역 4번출구 옆,st-57,2021-12-02T02:10:00Z,10.604415149964291
211. 여의도역 4번출구 옆,st-57,2021-12-02T02:11:00Z,10.543214833044253
211. 여의도역 4번출구 옆,st-57,2021-12-02T02:12:00Z,10.336827128446977
211. 여의도역 4번출구 옆,st-57,2021-12-02T02:13:00Z,10.783035424614523
211. 여의도역 4번출구 옆,st-57,2021-12-02T02:14:00Z,10.915147722270312
211. 여의도역 4번출구 옆,st-57,2021-12-02T02:15:00Z,10.747775468679912
211. 여의도역 4번출구 옆,st-57,2021-12-02T02:16:00Z,10.831391294995445
211. 여의도역 4번출구 옆,st-57,2021-12-02T02:17:00Z,11.169780901449343
211. 여의도역 4번출구 옆,st-57,2021-12-02T02:18:00Z,11.189140468205487
211. 여의도역 4번출구 옆,st-57,2021-12-02T02:19:00Z,11.204010770001396
211. 여의도역 4번출구 옆,st-57,2021-12-02T02:20:00Z,11.35922239949617
211. 여의도역 4번출구 옆,st-57,2021-12-02T02:21:00Z,11.33122068307051
211. 여의도역 4번출구 옆,st-57,2021-12-02T02:22:00Z,11.56590433700739
211. 여의도역 4번출구 옆,st-57,2021-12-02T02:23:00Z,11.85223584535398
