item_id,id,date,p10,p50,p75,p90,mean
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:09:00Z,9.216731845088523,12.730942401149331,13.630570023215892,14.203819863684728,12.237774824660406
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:10:00Z,9.213447730714462,12.593379863464982,13.548895285353245,14.400655260018622,12.175655556337485
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:11:00Z,9.171281900860544,12.602148075359107,13.513684318149783,14.338826071959256,12.192535703753824
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:12:00Z,9.361628963302165,12.68928820706229,13.594564936637482,14.544538448313668,12.259473726166775
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:13:00Z,9.27083217248003,12.802702951275599,13.642589021404662,14.34238355452308,12.418987682943234
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:14:00Z,9.208590979157284,12.813932937043589,13.757533112464815,14.485628860180887,12.413140316267402
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:15:00Z,8.816024887374393,12.66310631594667,13.4466120098884,14.332313953559714,12.058200290520755
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:16:00Z,9.00572016185531,12.515886670683216,13.736692170781332,14.491736932235128,12.210860868967718
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:17:00Z,8.920399035972888,12.841948046027035,13.823567760185105,14.536324394666098,12.412498541613115
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:18:00Z,8.778525580342531,12.986720233792981,13.969458774782673,14.625907514279543,12.53299139487461
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:19:00Z,8.02535740482679,12.300305727263451,13.128955940319209,14.167004910106192,11.822401487986246
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:20:00Z,8.437234780727008,12.81377665927894,13.91690627759491,14.72694156146695,12.47278675506132
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:21:00Z,8.57255569032845,12.625655060980446,13.527584309430797,14.604707878984026,12.314578834914464
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:22:00Z,8.45094048189803,12.861660603820685,13.623461704907184,14.557550799255587,12.302177217528827
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:23:00Z,8.716151772600059,12.851602488408286,13.963518332203474,14.720810092394474,12.250400106292341
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:24:00Z,8.683516930175662,12.9555081376521,13.694216865995344,14.701238072067646,12.321508065470914
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:25:00Z,8.42780858478176,12.99536933631992,14.146234186108114,15.062087905265537,12.56128304064118
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:26:00Z,8.686737658941592,12.723366188981126,13.619507174633885,14.62978302707471,12.352410158960012
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:27:00Z,8.723537582858906,12.913468586564264,14.051981132754626,14.793504689719922,12.464162994845648
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:28:00Z,8.72632261030534,12.920182895941943,14.0543435959656,15.008276988564527,12.408984884642965
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:29:00Z,8.70771307652952,12.930674215891335,14.147693551215395,14.930147736719386,12.366873658005876
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:30:00Z,8.548781908686676,13.082677290512157,13.88161141501059,14.956735841459926,12.377162483237964
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:31:00Z,8.404195692244816,13.048195893749446,14.223196601439465,14.948896505368655,12.444882890891135
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:32:00Z,8.65491792012272,12.617028198555097,13.969871854358802,14.908071144798246,12.167470556760438
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:33:00Z,8.717327361231746,12.831189589028897,13.711413488329889,14.787983672684323,12.173551468520104
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:34:00Z,8.568485886370672,12.807640755906213,14.003707082921387,14.97237220082042,12.29733824973312
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:35:00Z,8.695108919127616,12.698587062767164,13.789947037636765,14.912653721956397,12.213696788150298
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:36:00Z,8.49265694837016,12.59298929936032,13.659118245207225,14.788862779546458,12.153799948274653
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:37:00Z,8.681116070964954,12.90755144402718,14.113772641356556,15.121812818075751,12.576588320396713
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:38:00Z,8.600265984148828,12.711516068997794,14.096285953789419,14.97430786470608,12.13787660206614
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:39:00Z,8.458173511172015,12.742776541368631,13.690430252972833,14.912194408364389,12.2006992121737
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:40:00Z,8.597843628798037,12.700541827154472,14.209917725839016,15.189567569873207,12.312815495297635
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:41:00Z,8.261054932122413,12.800406258080017,14.088071301160396,15.353314677696734,12.20412947633978
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:42:00Z,8.375110440512918,12.578548356796349,13.658706597188601,14.91333193093767,12.111424958998619
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:43:00Z,8.263118719959714,12.63025441734529,13.830359585104487,14.990034137802725,12.196147681327126
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:44:00Z,7.93452854945954,12.626263750822691,14.027863172978652,15.153725729622657,12.27866896930432
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:45:00Z,8.178521351309108,12.705178272580593,14.000926950705374,15.072108199206202,12.1418221795507
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:46:00Z,8.20290696386414,12.575794478768541,13.925226389731177,15.13308159132771,12.259651553249437
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:47:00Z,8.078650267660711,12.5489951217584,13.736458900653444,14.8995705796885,11.897216731914456
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:48:00Z,8.025852367990224,12.437416318706639,13.831123294460703,15.065943432553158,12.01140243148746
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:49:00Z,7.906538039349145,12.347635266455349,13.558853612311413,14.775405621690616,11.887746437324179
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:50:00Z,7.789617305458218,12.323215080351728,13.729669659121019,15.031494352102666,11.817398279842553
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:51:00Z,7.910015807270331,12.408721795434468,13.827179832977759,15.043028199897396,11.775837056600814
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:52:00Z,7.962348567332945,12.400893058099468,13.800954520435598,14.93644385148576,11.862192070654155
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:53:00Z,7.921676211872826,12.18621499400919,13.896913279018817,15.201227365098635,11.850008748050385
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:54:00Z,7.924573359933579,12.29233136340781,13.82418418451549,15.168430070454573,11.89183950695613
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:55:00Z,8.036832438852636,12.419720788336143,13.66358713269576,14.994122240966258,11.88016584521416
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:56:00Z,7.91325830464322,12.413706221748932,13.993491853362146,15.254811407305265,11.895774567377725
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:57:00Z,7.840931042871957,12.492731617067147,13.998868203736414,15.266382634347627,11.841073480967243
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:58:00Z,7.907227450155928,12.64488901145681,14.117640792764366,15.26764451801055,12.08538188950062
212. 여의도역 1번출구 옆,st-58,2021-12-02T00:59:00Z,7.8097099784284,12.456301783432057,14.06023826266535,15.373922433835409,11.876695252601401
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:00:00Z,7.885579842284318,12.359615155704022,14.167309919026446,15.42276392720055,12.09069044035437
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:01:00Z,7.39987275527318,12.074138901855438,13.756170564457173,15.39179439360476,11.480719772188422
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:02:00Z,7.710342901945076,12.258055919740075,13.850368645775003,15.33831948633552,11.842031092023104
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:03:00Z,7.563054717874837,12.373129754153462,14.163580511779918,15.395037710763235,11.843363522622067
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:04:00Z,7.336348097017679,11.968131814466293,13.762722888224845,15.325717899515181,11.51853850569509
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:05:00Z,7.107976044237142,11.699747758354288,13.708370271849494,15.163803513794887,11.334102433616987
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:06:00Z,7.63748431387366,12.17619664960044,13.928428126476188,15.341508275924783,11.724692495466657
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:07:00Z,7.396844157085601,12.004602263207202,13.84060586207545,15.481152056893658,11.563620648336583
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:08:00Z,7.6179642236998095,12.153481868184974,14.0917475851662,15.568830510335822,11.859705572470986
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:09:00Z,7.452371710914541,12.207345738823758,14.084430189288671,15.57048244385675,11.731829909847887
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:10:00Z,7.770142597917914,12.159117286464422,13.968850056550908,15.644549391962444,11.86359030971015
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:11:00Z,7.747844467764025,12.376481729332852,14.152462835108361,15.661595798824447,12.024973861902302
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:12:00Z,7.645348394581743,12.323697205062155,14.248443651175753,15.880912628248646,11.832239289194124
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:13:00Z,7.782149779914831,12.4246526495976,14.434184715463008,16.049890235475253,12.024487763498339
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:14:00Z,7.2758887306203,12.155142496435952,14.373624058804019,15.994297353756556,11.72973835581569
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:15:00Z,7.0813984033396205,11.649211398777819,14.013613713854609,15.882796904577605,11.290654895990778
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:16:00Z,7.639738259925755,12.375107489967892,14.455288603366148,16.058942605451936,11.937191027162093
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:17:00Z,7.237018671858017,12.348000072102971,14.445515912140902,15.946874023838593,11.687772060441604
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:18:00Z,6.447121825227987,11.339511312839026,13.81327716481547,15.67935898997305,10.848435608585522
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:19:00Z,5.743922556004499,10.65208156613502,13.214481811759091,15.107787968691193,10.159982785969348
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:20:00Z,7.120714384325826,11.99249832753048,14.199790339721986,15.688345871160646,11.507205992352155
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:21:00Z,7.663411333192318,12.461273924329927,14.596306513242984,16.060709560899053,12.029997142014224
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:22:00Z,7.624334095042224,12.42844367440002,14.499577323222537,16.472105980604972,11.9576781727578
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:23:00Z,7.462597950023955,12.184119657788083,14.284194758616435,16.1937201789749,11.637665077086357
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:24:00Z,7.1132262364314,12.08189497598426,14.533397651955205,16.266581678076065,11.460017644068323
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:25:00Z,7.4668560424077555,12.325252267647336,14.771355069666015,16.336944210531467,11.699900934862262
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:26:00Z,7.497237439148867,12.509348769704127,14.517864476013077,16.434609272802895,12.043042224234167
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:27:00Z,7.354828467237431,12.238040206687943,14.387707632435378,16.268387926245765,11.83975436715596
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:28:00Z,7.428328482795281,12.491483059321355,14.870171469058215,16.69920856495876,12.169631270619336
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:29:00Z,7.496118013906514,12.31555769597213,14.407420985786612,16.376470372395474,11.759560916219822
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:30:00Z,7.49036154035296,12.583031258686251,14.538468502440153,16.434306196446222,11.98641438319589
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:31:00Z,7.606868475855056,12.665129932554313,15.020981230052909,16.62823361349557,12.129439946156587
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:32:00Z,7.647268806739802,12.717800766156401,15.029485620172242,16.597057530208914,12.215836675653094
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:33:00Z,7.595439776566267,12.638613084609789,14.951781927508694,16.693748738654286,12.156555078025953
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:34:00Z,6.9949444992460705,11.961877585454502,14.553238160958712,16.646110360792687,11.6106118419797
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:35:00Z,7.711831290140571,12.714343905647443,15.204071479709086,16.742273861592718,12.331587610060108
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:36:00Z,7.667461473142314,12.803253350382478,14.90647613800268,16.747761600399826,12.446741432475543
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:37:00Z,7.527813285598598,12.736852412581044,14.875466086025101,16.66412647253907,12.108740901374556
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:38:00Z,7.558458654814731,12.720918852888246,15.000397820894797,16.800645496547048,12.253236735067894
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:39:00Z,7.605535217096091,12.820396776474652,15.108521038779992,16.658122649318393,12.41053125518045
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:40:00Z,7.722506356692691,12.946548188626254,14.921879001278565,16.61046125094188,12.378769227790318
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:41:00Z,7.3666370198254505,12.510003596956345,14.742731786980666,16.520162100141885,11.840441291400351
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:42:00Z,7.611281881231823,12.768293450509193,14.856435676216389,16.69878871851128,12.330280263273501
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:43:00Z,7.629575592326805,12.916663671548545,15.065947702716299,16.898399425583865,12.364435679215841
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:44:00Z,7.598695604995094,12.810141423380486,15.158462049803484,17.108654333341654,12.366034704910119
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:45:00Z,6.628226940563026,12.001034895982967,14.59397494108322,16.585808293417767,11.453660120482416
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:46:00Z,7.5651641799105285,13.002268497905973,15.302142240752005,17.200053779120072,12.424242504629358
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:47:00Z,6.762787352989498,12.283980501350168,14.488527458264402,16.86291972925512,11.681699819903105
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:48:00Z,6.891769550475255,12.008904877626941,14.618514769466033,16.655791372161275,11.529441339528484
212. 여의도역 1번출구 옆,st-58,2021-12-02T01:49:00Z,7.180675581325135,12.37633351065872,14.955764190752989,16.872364482676993,11.9783575795691
