item_id,id,date,p10,p50,p75,p90,mean
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:09:00Z,12.480349092298237,14.150385912522678,16.355608197088095,17.455064444311052,14.5319601685303
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:10:00Z,12.23729774506947,14.198620273441728,15.15066366472362,17.077273966420208,14.368396614419419
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:11:00Z,12.261467574157363,14.281134658346835,16.584316804420656,17.615093181414117,14.557439564090787
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:12:00Z,12.21847803955355,14.341650382204822,15.32212315315341,17.394337097479152,14.537081929891928
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:13:00Z,12.11444080351885,14.084217113638067,15.029343999375456,17.323949845957888,14.297317778193888
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:14:00Z,12.058320862523459,14.338166260962195,15.322239240188207,17.557794710627334,14.5248942811045
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:15:00Z,11.636265283607571,14.075173912323072,15.17334258762926,17.490416748928492,14.326511579125784
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:16:00Z,11.910145452595172,14.080274098626548,15.308407584937367,17.51881075816927,14.360098552398167
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:17:00Z,11.665385816274021,14.38691231674406,16.833758257871708,17.63826217127264,14.710179140134525
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:18:00Z,11.69950480767769,14.461123589606522,16.924070444743425,18.017375896791687,14.773343829090651
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:19:00Z,10.85220321970827,13.848295035722554,16.407523449066684,17.460810055705533,14.06292058155739
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:20:00Z,11.553789450176176,14.360104951454955,15.468906268453557,18.10298827886764,14.554165449322877
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:21:00Z,11.612155772669125,14.29074786842365,15.390722390036283,17.79666563615728,14.518135552864173
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:22:00Z,11.31507242313843,14.380842592754428,15.513779890572579,17.83466536064047,14.591200989371353
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:23:00Z,11.47615058042651,14.410381404218775,17.033248167142716,17.959159804266683,14.699889617319881
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:24:00Z,11.595351881305126,14.512205489250217,17.06498286093262,18.00691962803836,14.7785636566841
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:25:00Z,11.445643902985324,14.58415291993987,15.762626207498684,18.11586009548275,14.66576717426895
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:26:00Z,11.640175188335313,14.458948566439357,17.113533846367215,18.286530895130298,14.854257773261777
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:27:00Z,11.361849905110745,14.479271782907485,15.605921623001718,18.182532906591906,14.54229437525063
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:28:00Z,11.529442956632947,14.471462293949896,15.6413148450931,18.012489913261213,14.505817996777818
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:29:00Z,11.636365942330007,14.58720665948165,15.861978747432739,18.35853147655113,14.762093536884725
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:30:00Z,11.150933707813275,14.512702237172139,15.860072660735177,18.223948883092977,14.653760521461052
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:31:00Z,11.149404354961844,14.592478520138204,15.771898738591554,18.460376319710385,14.731459293502954
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:32:00Z,11.324887886771473,14.39459194520125,15.707122359093546,18.209685656749148,14.46790820641075
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:33:00Z,11.374297288787966,14.504976188477283,15.87044590694327,18.307323736637564,14.630816413070425
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:34:00Z,11.307499833269004,14.415747363236076,15.803291175306036,18.391987133346543,14.521002645753814
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:35:00Z,11.56624272792013,14.516849733906126,15.907486560886337,18.31270010731901,14.679679491498131
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:36:00Z,11.313325184499414,14.491548399325596,15.748274194532605,18.378393597038745,14.441152099632573
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:37:00Z,11.486299837593405,14.531767661119444,15.98904502114705,18.44815505495387,14.636428966955485
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:38:00Z,11.398803709102118,14.5550918304378,15.828853538997405,18.553462327268278,14.521100194083058
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:39:00Z,11.348653398669088,14.40478320918439,15.871470187019511,18.35772847847811,14.626232227051906
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:40:00Z,11.233477341023576,14.42116927499448,15.651621692590352,18.316927575352853,14.419124927397267
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:41:00Z,11.180427693206774,14.318646232441843,15.661414537590849,18.245944270958887,14.340158811507365
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:42:00Z,10.999686751381663,14.331477571757823,17.102549630413645,18.42435232968503,14.708416359279227
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:43:00Z,11.088127751028596,14.301019796827493,15.631516336996812,18.298310795967225,14.371414817059378
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:44:00Z,11.123608812342257,14.31555051675754,15.887758126609402,18.429930270888754,14.437318561468352
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:45:00Z,11.096991845618996,14.287990053291523,15.758314201193029,18.50296938703412,14.497048182003931
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:46:00Z,11.2840160341091,14.40300297410628,15.786939062984773,18.48595580583688,14.55527930775762
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:47:00Z,10.861798762147084,14.302076519686999,15.922495683121042,18.876693086650842,14.535471129456747
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:48:00Z,10.93970452663633,14.289588010977207,16.02711684662691,18.69669265565794,14.5020870740928
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:49:00Z,11.180514443296877,14.387683238315578,15.937233593902747,18.63933190618259,14.536849664896376
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:50:00Z,10.801543213150767,14.304708577632638,15.73953558480154,18.62866877679541,14.260817612785878
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:51:00Z,11.020413394241286,14.277325518024803,15.674650668827606,18.63143127943375,14.392322411905756
204. 국회의사당역 5번출구 옆,st-50,2021-12-02T00:52:00Z,11.095129818397702,14.379419958477772,16.1019554171304,18.835357521145475,14.56249092007661
