item_id,id,date,p10,p50,p75,p90,mean
205. 산업은행 앞,st-52,2021-12-02T00:09:00Z,15.48316404142369,17.67014845423745,20.23005422461188,20.847732374308624,18.19704647387872
205. 산업은행 앞,st-52,2021-12-02T00:10:00Z,15.248073960919179,17.91910525025986,20.216714570996114,21.488268045170706,18.41548006125596
205. 산업은행 앞,st-52,2021-12-02T00:11:00Z,15.473428659676525,17.86576658719407,20.346597093119325,21.056558732693855,18.412589896801062
205. 산업은행 앞,st-52,2021-12-02T00:12:00Z,15.29238469364416,17.794218366084326,20.45989817590739,21.71426888912224,18.273097055970158
205. 산업은행 앞,st-52,2021-12-02T00:13:00Z,15.231320364353214,17.902044454465475,20.369549001658193,21.683567246766177,18.31906307018927
205. 산업은행 앞,st-52,2021-12-02T00:14:00Z,15.215478912398472,18.016114944639973,20.523056942751428,21.777261821458957,18.48443827252218
205. 산업은행 앞,st-52,2021-12-02T00:15:00Z,15.156423293212013,19.78097180285314,20.734714420819675,22.236807546144995,18.753167342225144
205. 산업은행 앞,st-52,2021-12-02T00:16:00Z,15.281653520139628,18.00726762367638,20.581345532921965,21.47104054824001,18.443565734819543
205. 산업은행 앞,st-52,2021-12-02T00:17:00Z,15.0560179054045,19.97850697262225,20.77249522684835,22.428374023392998,18.934137686438916
205. 산업은행 앞,st-52,2021-12-02T00:18:00Z,15.10433612604927,18.22402463212084,20.882868138856487,22.160659712766062,18.82051005625675
205. 산업은행 앞,st-52,2021-12-02T00:19:00Z,14.238732219058742,17.804573013501614,20.379363015093954,21.619859055174334,18.24977365164204
205. 산업은행 앞,st-52,2021-12-02T00:20:00Z,14.763950305039652,18.135508115217682,20.764750677729566,22.25427338487722,18.545103850418364
205. 산업은행 앞,st-52,2021-12-02T00:21:00Z,14.830849500860813,18.0538157396075,20.844660239603748,22.597731787425488,18.776866453556924
205. 산업은행 앞,st-52,2021-12-02T00:22:00Z,14.85743531319426,18.284558938760505,20.78062535323845,22.625587045518174,18.794087614532664
205. 산업은행 앞,st-52,2021-12-02T00:23:00Z,14.987932168449962,19.982608239272206,20.962393861152723,22.58053727164918,18.939275869042405
205. 산업은행 앞,st-52,2021-12-02T00:24:00Z,15.100298866631036,18.373318203959652,20.956427580288345,22.42455088205387,18.88794530366082
205. 산업은행 앞,st-52,2021-12-02T00:25:00Z,14.617724424200626,18.128081684433603,21.00477484249127,22.55049205809936,18.603764522262136
205. 산업은행 앞,st-52,2021-12-02T00:26:00Z,15.294958433816252,18.158938573186845,21.011658810413103,22.880161166610385,18.866175016315474
205. 산업은행 앞,st-52,2021-12-02T00:27:00Z,14.835853433567957,18.143285077880943,20.971371871527833,22.407978709095442,18.551556598043334
205. 산업은행 앞,st-52,2021-12-02T00:28:00Z,14.801715040527045,17.657462180270528,21.031476592673744,22.104427816280957,18.346315372630038
205. 산업은행 앞,st-52,2021-12-02T00:29:00Z,15.089693672529142,18.39785899405965,21.04206964378382,23.073700847896845,19.004038554727533
205. 산업은행 앞,st-52,2021-12-02T00:30:00Z,14.43269798461686,18.324432422184497,21.042440383660733,22.599783080122524,18.700931457674095
205. 산업은행 앞,st-52,2021-12-02T00:31:00Z,14.424245817866007,18.252695430210274,21.14063171273667,22.696384760245177,18.674399627878017
205. 산업은행 앞,st-52,2021-12-02T00:32:00Z,14.549029897233748,18.027367764246108,20.876408512573786,22.433383734268507,18.430463175107057
205. 산업은행 앞,st-52,2021-12-02T00:33:00Z,14.593784824477899,18.32737524839782,21.037259784598625,23.008200631526336,18.74902924114601
205. 산업은행 앞,st-52,2021-12-02T00:34:00Z,14.50324790553932,18.02054155329858,20.944321869286753,22.407627250458884,18.52964603329184
205. 산업은행 앞,st-52,2021-12-02T00:35:00Z,14.754696890018323,18.11042090988571,21.04164158725123,22.987633164601064,18.51372025308552
205. 산업은행 앞,st-52,2021-12-02T00:36:00Z,14.500279795415539,18.085407994533536,21.046628652887733,23.045215601458636,18.491681574727554
205. 산업은행 앞,st-52,2021-12-02T00:37:00Z,14.672128012403986,18.283179785268494,21.118733975630807,22.451230221275782,18.596304512492477
205. 산업은행 앞,st-52,2021-12-02T00:38:00Z,14.865163885193793,19.97106917813932,21.449158937914376,23.21367983735061,18.992095556677036
205. 산업은행 앞,st-52,2021-12-02T00:39:00Z,14.531960324453857,18.154770349144442,20.99969868367523,22.360461969639154,18.601495705405387
205. 산업은행 앞,st-52,2021-12-02T00:40:00Z,14.413965240385147,18.17203969411048,20.949906693209233,22.989832881969647,18.567902033204554
205. 산업은행 앞,st-52,2021-12-02T00:41:00Z,14.34324670686011,17.720670175862974,20.941182239448942,22.40893458404949,18.30565217203483
205. 산업은행 앞,st-52,2021-12-02T00:42:00Z,14.171057544417785,18.11016313449537,20.928111980874643,22.285673102109016,18.52432185926099
205. 산업은행 앞,st-52,2021-12-02T00:43:00Z,14.632268699523145,18.072047669640884,21.28149436484118,22.992110069013307,18.659887452412534
205. 산업은행 앞,st-52,2021-12-02T00:44:00Z,14.44975348643267,18.075380817659802,21.236716431512438,23.112609648829434,18.668266242627887
205. 산업은행 앞,st-52,2021-12-02T00:45:00Z,14.225118277971486,18.00743011885569,21.02623587309431,23.143603107674444,18.62932706490908
205. 산업은행 앞,st-52,2021-12-02T00:46:00Z,14.550101179470941,18.08325638799016,21.02116067767396,23.083821370457365,18.52679675610269
205. 산업은행 앞,st-52,2021-12-02T00:47:00Z,13.971593035586354,17.983198912615144,20.999897408130387,23.15366275791186,18.53724309712917
205. 산업은행 앞,st-52,2021-12-02T00:48:00Z,13.97611254241357,17.936280257916025,21.040035051792863,23.252587190970196,18.46048275700845
205. 산업은행 앞,st-52,2021-12-02T00:49:00Z,14.039442008878446,17.675433743020694,20.94420252825189,22.57140477106707,18.158254183932442
205. 산업은행 앞,st-52,2021-12-02T00:50:00Z,13.792073921020933,17.721902649596714,21.194208815452786,23.283456776803725,18.288371278759183
205. 산업은행 앞,st-52,2021-12-02T00:51:00Z,13.791917192394179,17.299641702672567,20.942011253303104,22.62305097240907,17.96690110132787
205. 산업은행 앞,st-52,2021-12-02T00:52:00Z,13.881044345228,17.905775602170618,21.037610524689025,23.15736853448857,18.25982824106585
205. 산업은행 앞,st-52,2021-12-02T00:53:00Z,13.850423136382085,17.430840541579247,20.955906773885175,22.595309147453445,17.894425891270313
205. 산업은행 앞,st-52,2021-12-02T00:54:00Z,13.754538755328841,17.844421464362323,20.964035513331794,23.366949289334066,18.29406985844655
205. 산업은행 앞,st-52,2021-12-02T00:55:00Z,13.783938003564897,17.87862849171506,21.06320427699361,23.190837200805838,18.35182063699678
205. 산업은행 앞,st-52,2021-12-02T00:56:00Z,13.74511538739407,17.882680023489467,21.261217920317755,23.455951713009412,18.444254842679065
205. 산업은행 앞,st-52,2021-12-02T00:57:00Z,13.682920914672627,17.46146603852325,21.017806645508983,22.92592373910439,17.879715476322634
205. 산업은행 앞,st-52,2021-12-02T00:58:00Z,13.696748496463373,17.625506299047668,21.1502722136211,23.210803497192348,18.119869748104566
205. 산업은행 앞,st-52,2021-12-02T00:59:00Z,13.532928049974192,17.77373956549438,21.26546128166925,23.40263575523553,18.236766763070648
205. 산업은행 앞,st-52,2021-12-02T01:00:00Z,13.509122832940946,19.481916056551686,21.033154098666124,22.62688472973161,18.30057852459408
205. 산업은행 앞,st-52,2021-12-02T01:01:00Z,13.424596834769202,17.655535946694116,20.961955204893652,22.97061136685768,17.912125750418024
205. 산업은행 앞,st-52,2021-12-02T01:02:00Z,13.468385501649825,17.71406774808248,21.03650381664306,23.01646027606517,18.14856637071906
205. 산업은행 앞,st-52,2021-12-02T01:03:00Z,13.399048656822773,17.23334295482093,20.979960374411178,22.49668071676807,17.77942521529905
205. 산업은행 앞,st-52,2021-12-02T01:04:00Z,13.208309791266132,17.235132997972045,20.83842292477476,22.494018624107493,17.72238844230464
205. 산업은행 앞,st-52,2021-12-02T01:05:00Z,12.70893390866246,16.67879699964408,20.594141812064482,22.371554780642366,17.172413992920657
205. 산업은행 앞,st-52,2021-12-02T01:06:00Z,13.09849136522737,16.753293014373696,20.87226827881774,22.54104586487257,17.455264184843838
205. 산업은행 앞,st-52,2021-12-02T01:07:00Z,12.861395705104876,17.305204660726428,20.782915102932076,22.993897639871232,17.644823295254803
205. 산업은행 앞,st-52,2021-12-02T01:08:00Z,12.979582222542055,17.12497539799419,20.887340224531798,22.62971514854023,17.593847812731063
205. 산업은행 앞,st-52,2021-12-02T01:09:00Z,12.975902462006948,17.419066957423862,20.830114857825254,23.002115286479146,17.83291252614321
205. 산업은행 앞,st-52,2021-12-02T01:10:00Z,12.858148125144451,17.228414222137616,20.925776300972046,23.107823038908947,17.615290337782103
205. 산업은행 앞,st-52,2021-12-02T01:11:00Z,12.872070180026041,17.2803026988052,21.062360597258465,23.40126602648727,17.804869511379437
205. 산업은행 앞,st-52,2021-12-02T01:12:00Z,13.176909352747328,17.56289420991631,21.10019082161787,23.031242580730357,17.97601587654013
205. 산업은행 앞,st-52,2021-12-02T01:13:00Z,13.022855046204358,17.210661708615,21.235541550743097,23.331185342711503,17.589501768376223
205. 산업은행 앞,st-52,2021-12-02T01:14:00Z,12.953120528714116,17.106145375549854,21.1638124723319,23.5319158777093,17.55703258036933
205. 산업은행 앞,st-52,2021-12-02T01:15:00Z,12.591628393754702,16.914848450614773,21.03389566057158,23.61602692992046,17.4124782592353
205. 산업은행 앞,st-52,2021-12-02T01:16:00Z,12.969077557372573,17.31227947317736,21.364278877368164,23.277216425775393,17.67587954466822
205. 산업은행 앞,st-52,2021-12-02T01:17:00Z,12.807055825953904,17.281421738968763,21.3462970343608,23.570219606235426,17.7745796104701
205. 산업은행 앞,st-52,2021-12-02T01:18:00Z,11.971322027025277,16.552485284582893,20.692663308083215,23.22159999776772,16.903446176980317
205. 산업은행 앞,st-52,2021-12-02T01:19:00Z,11.334677266358556,15.85428188695029,20.13542921554683,23.19890853504446,16.33653924081173
205. 산업은행 앞,st-52,2021-12-02T01:20:00Z,12.872823988978999,17.45950000947649,21.344891859113293,23.732729882850318,17.97907744006065
205. 산업은행 앞,st-52,2021-12-02T01:21:00Z,13.10240856881985,17.534230855154217,21.449570481700388,23.88964952710999,17.91630046045124
205. 산업은행 앞,st-52,2021-12-02T01:22:00Z,13.251714433316975,17.83853346126181,21.556127005614265,23.693632358848294,18.254523827200796
205. 산업은행 앞,st-52,2021-12-02T01:23:00Z,13.035480806692174,17.510791586547633,21.45469343962495,23.971861025310332,17.988560283623254
205. 산업은행 앞,st-52,2021-12-02T01:24:00Z,12.922067445839287,17.52441848785531,21.54769439123891,24.404965185728265,18.12335912151438
205. 산업은행 앞,st-52,2021-12-02T01:25:00Z,13.222637020797194,17.57780729926131,21.595731926922696,23.58756801810807,18.02578601958728
205. 산업은행 앞,st-52,2021-12-02T01:26:00Z,12.83603958542122,17.733522210567667,21.592494414245284,24.13867726422269,18.100035983809278
205. 산업은행 앞,st-52,2021-12-02T01:27:00Z,13.162707038677251,17.874116059889097,21.689863692215813,23.97317756660176,18.264472458696748
205. 산업은행 앞,st-52,2021-12-02T01:28:00Z,13.109443441552994,17.906748054766133,21.71848986537493,24.54402324633991,18.37821341865312
205. 산업은행 앞,st-52,2021-12-02T01:29:00Z,13.092235059269768,17.83106551545528,21.685977525640666,24.510246462327103,18.214528335302195
205. 산업은행 앞,st-52,2021-12-02T01:30:00Z,13.114342869786476,17.8568474040188,21.82747788410832,24.536544206964358,18.355767083520508
205. 산업은행 앞,st-52,2021-12-02T01:31:00Z,13.061900940288128,19.55238700961711,21.698832404778518,24.44989226970715,18.46121744621096
205. 산업은행 앞,st-52,2021-12-02T01:32:00Z,13.21688528767308,17.975543359961506,21.812665988066264,24.0448021628096,18.464155938503545
205. 산업은행 앞,st-52,2021-12-02T01:33:00Z,13.203619034039589,17.916820451179987,21.76903411626391,24.493305247668822,18.387425578571992
205. 산업은행 앞,st-52,2021-12-02T01:34:00Z,12.726944603709441,17.469837642211083,21.73012473352003,24.574133706673898,17.95821065465775
205. 산업은행 앞,st-52,2021-12-02T01:35:00Z,13.052414256799127,17.88510037768053,21.88031358956734,24.077133997819146,18.189060420458002
205. 산업은행 앞,st-52,2021-12-02T01:36:00Z,12.839264049873348,17.812181946465895,21.68696399633038,23.933068731739546,18.33637886787498
205. 산업은행 앞,st-52,2021-12-02T01:37:00Z,13.089314228641948,17.87528357052343,21.704251571840416,24.63329778837504,18.322645833609275
205. 산업은행 앞,st-52,2021-12-02T01:38:00Z,12.871073074922164,17.891670797101355,21.681991480791304,23.995421878066672,18.242433870470254
205. 산업은행 앞,st-52,2021-12-02T01:39:00Z,12.893504859577016,17.77442461765608,21.773827865148995,23.9768721634548,18.104949969449116
205. 산업은행 앞,st-52,2021-12-02T01:40:00Z,13.414476247866666,18.00204272015167,21.829019753365255,24.085182689399893,18.51807274553016
205. 산업은행 앞,st-52,2021-12-02T01:41:00Z,13.156854122014808,17.52827573219939,21.76450495913288,24.00623968589694,17.978711447540938
205. 산업은행 앞,st-52,2021-12-02T01:42:00Z,12.906068733132368,17.930339098014187,21.761584901192794,24.026501417088273,18.278105344387168
205. 산업은행 앞,st-52,2021-12-02T01:43:00Z,12.749146601805462,17.882833437384672,21.790208877481803,24.7447721172581,18.303285844255537
205. 산업은행 앞,st-52,2021-12-02T01:44:00Z,13.074585476101673,17.722403827980376,21.828208827369554,24.8624385153025,18.290408479223657
205. 산업은행 앞,st-52,2021-12-02T01:45:00Z,12.389964611704254,17.238641626351427,21.419299215380008,23.94334341757227,17.63930447014522
205. 산업은행 앞,st-52,2021-12-02T01:46:00Z,12.833577852602874,18.00925922664964,21.878435464095972,24.805062657486253,18.513509918459427
205. 산업은행 앞,st-52,2021-12-02T01:47:00Z,12.693575616646005,17.12745824077804,21.427477323611296,24.540540223908245,17.672491752928938
205. 산업은행 앞,st-52,2021-12-02T01:48:00Z,12.095478887776373,17.278428748496538,21.45595164209012,24.652133479830567,17.727344983426942
205. 산업은행 앞,st-52,2021-12-02T01:49:00Z,12.625640831547571,17.881707032734823,21.88337441634055,24.681489734276884,18.3354111034586
205. 산업은행 앞,st-52,2021-12-02T01:50:00Z,13.257845605889157,18.54736631510762,22.256050684712953,25.133525050685662,18.943335361042607
205. 산업은행 앞,st-52,2021-12-02T01:51:00Z,13.070644700888591,18.19645858499745,22.20786208721247,25.070625558828738,18.712808758894933
205. 산업은행 앞,st-52,2021-12-02T01:52:00Z,12.891957297048469,18.177400624154085,22.166232714920266,24.960475233426855,18.551221616042966
205. 산업은행 앞,st-52,2021-12-02T01:53:00Z,13.333604792317841,18.63751768446563,22.354123009174234,25.06921992730086,18.98236622014253
205. 산업은행 앞,st-52,2021-12-02T01:54:00Z,13.079126774946523,18.389421098397758,22.20056392424879,24.396754215623478,18.805971324715287
205. 산업은행 앞,st-52,2021-12-02T01:55:00Z,13.329385408852499,18.716467022862616,22.320016846749414,24.756379091223856,18.905313563304333
205. 산업은행 앞,st-52,2021-12-02T01:56:00Z,14.112960760495671,18.59363063330263,22.533224137016887,25.10588425682096,19.28955248408601
205. 산업은행 앞,st-52,2021-12-02T01:57:00Z,13.260219122922068,18.552247017644763,22.35537023499777,24.899942871554437,19.010385889733936
205. 산업은행 앞,st-52,2021-12-02T01:58:00Z,13.080012523925244,18.506533954976472,22.225944540586692,24.79952333630197,18.94498655911255
205. 산업은행 앞,st-52,2021-12-02T01:59:00Z,13.08844617274756,18.491862266540217,22.350313828962832,24.540592071322276,18.76450858771951
205. 산업은행 앞,st-52,2021-12-02T02:00:00Z,13.462276738814532,18.52862096260548,22.45415517360571,24.415231962238305,18.882500011455196
205. 산업은행 앞,st-52,2021-12-02T02:01:00Z,13.173776111206083,20.124080344340623,22.41628657918228,24.917827921668515,19.022189800989242
205. 산업은행 앞,st-52,2021-12-02T02:02:00Z,13.6231461238425,18.37618302412571,22.360229812734435,24.46027351123819,18.83353893732938
205. 산업은행 앞,st-52,2021-12-02T02:03:00Z,13.131588896612035,18.52483142395494,22.405170426719366,24.43307105429834,18.85440403151084
205. 산업은행 앞,st-52,2021-12-02T02:04:00Z,13.202790484127032,18.851740775553225,22.564847108789746,25.141781748253948,19.139744444996925
205. 산업은행 앞,st-52,2021-12-02T02:05:00Z,13.329218221609597,19.04273580539284,22.76991950559101,24.787678068163398,19.477187206102116
205. 산업은행 앞,st-52,2021-12-02T02:06:00Z,13.108514475657431,18.70421154033477,22.537662459769255,25.090468331181782,19.174925823918503
205. 산업은행 앞,st-52,2021-12-02T02:07:00Z,12.94707772904762,18.77125256411469,22.595312967486755,24.63658257532163,19.072179829729453
205. 산업은행 앞,st-52,2021-12-02T02:08:00Z,12.94062107532679,18.836339406224734,22.51448940239719,24.606377959737202,19.0631363495696
205. 산업은행 앞,st-52,2021-12-02T02:09:00Z,12.853559137933699,18.691924316911695,22.6193502260943,25.143303708362797,19.216536224761867
